ano;controle;moradores;tipo_dom;material_parede;material_telhado;comodos;quartos;aluguel;agua;banheiros;energia;rendapc;UF
2015;25000284;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;525.0;PB
2015;25000284;3.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;2.0;Sim;366.0;PB
2015;25000284;1.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;1788.0;PB
2015;25000284;4.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;500.0;PB
2015;25000284;2.0;Apartamento;Alvenaria;Laje;5.0;2.0;560.0;Sim;1.0;Sim;4150.0;PB
2015;25000284;1.0;Apartamento;Alvenaria;Laje;3.0;1.0;360.0;Sim;1.0;Sim;1097.0;PB
2015;25000292;6.0;Casa;Alvenaria;Laje;6.0;3.0;230.0;Sim;2.0;Sim;462.0;PB
2015;25000292;1.0;Apartamento;Alvenaria;Laje;4.0;1.0;260.0;Sim;1.0;Sim;1300.0;PB
2015;25000306;4.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;185.0;PB
2015;25000306;3.0;Casa;Alvenaria;Telha;5.0;3.0;200.0;Sim;1.0;Sim;262.0;PB
2015;25000306;2.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;1360.0;PB
2015;25000306;3.0;Apartamento;Alvenaria;Laje;4.0;1.0;230.0;Sim;1.0;Sim;483.0;PB
2015;25000314;5.0;Casa;Alvenaria;Telha;5.0;3.0;300.0;Sim;1.0;Sim;194.0;PB
2015;25000314;2.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;482.0;PB
2015;25000314;2.0;Casa;Alvenaria;Telha;8.0;1.0;550.0;Sim;2.0;Sim;5019.0;PB
2015;25000322;3.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;540.0;PB
2015;25000322;4.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;95.0;PB
2015;25000322;3.0;Casa;Alvenaria;Telha;10.0;2.0;800.0;Sim;3.0;Sim;3333.0;PB
2015;25000322;5.0;Casa;Alvenaria;Telha;3.0;2.0;250.0;Sim;1.0;Sim;179.0;PB
2015;25000322;2.0;Apartamento;Alvenaria;Laje;4.0;1.0;380.0;Sim;1.0;Sim;450.0;PB
2015;25000330;1.0;Apartamento;Alvenaria;Laje;5.0;1.0;400.0;Sim;1.0;Sim;1300.0;PB
2015;25000330;3.0;Apartamento;Alvenaria;Laje;5.0;2.0;350.0;Sim;1.0;Sim;400.0;PB
2015;25000330;3.0;Apartamento;Alvenaria;Laje;5.0;2.0;280.0;Sim;1.0;Sim;1062.0;PB
2015;25000330;1.0;Apartamento;Alvenaria;Laje;5.0;1.0;350.0;Sim;1.0;Sim;850.0;PB
2015;25000349;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;529.0;PB
2015;25000349;5.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;335.0;PB
2015;25000349;4.0;Casa;Alvenaria;Telha;5.0;2.0;360.0;Sim;1.0;Sim;800.0;PB
2015;25000349;1.0;Casa;Alvenaria;Telha;11.0;1.0;500.0;Sim;4.0;Sim;3400.0;PB
2015;25000357;4.0;Casa;Alvenaria;Telha;8.0;3.0;350.0;Sim;2.0;Sim;872.0;PB
2015;25000365;2.0;Casa;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;394.0;PB
2015;25000365;3.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;262.0;PB
2015;25000365;2.0;Casa;Alvenaria;Telha;10.0;1.0;350.0;Sim;2.0;Sim;894.0;PB
2015;25000373;4.0;Casa;Alvenaria;Laje;5.0;1.0;270.0;Sim;1.0;Sim;132.0;PB
2015;25000373;3.0;Casa;Alvenaria;Laje;6.0;2.0;350.0;Sim;1.0;Sim;600.0;PB
2015;25000381;1.0;Apartamento;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;580.0;PB
2015;25000381;3.0;Apartamento;Alvenaria;Laje;5.0;2.0;450.0;Sim;1.0;Sim;594.0;PB
2015;25000381;3.0;Casa;Alvenaria;Telha;8.0;1.0;900.0;Sim;3.0;Sim;788.0;PB
2015;25000390;3.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;1.0;Sim;205.0;PB
2015;25000390;2.0;Casa;Alvenaria;Telha;5.0;1.0;280.0;Sim;0.0;Sim;1500.0;PB
2015;25000390;4.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;1.0;Sim;356.0;PB
2015;25000390;4.0;Casa;Alvenaria;Telha;5.0;2.0;130.0;Sim;1.0;Sim;378.0;PB
2015;25000403;4.0;Casa;Alvenaria;Telha;6.0;2.0;200.0;Sim;1.0;Sim;245.0;PB
2015;25000403;5.0;Casa;Alvenaria;Telha;5.0;2.0;130.0;Sim;1.0;Sim;187.0;PB
2015;25000411;1.0;Casa;Alvenaria;Telha;5.0;1.0;450.0;Sim;1.0;Sim;788.0;PB
2015;25000411;3.0;Casa;Alvenaria;Telha;6.0;1.0;100.0;Sim;1.0;Sim;307.0;PB
2015;25000420;2.0;Casa;Alvenaria;Telha;7.0;1.0;80.0;Sim;1.0;Sim;700.0;PB
2015;25000438;3.0;Casa;Alvenaria;Telha;5.0;1.0;150.0;Sim;1.0;Sim;275.0;PB
2015;25000438;5.0;Casa;Alvenaria;Telha;5.0;2.0;170.0;Sim;1.0;Sim;442.0;PB
2015;25000438;4.0;Casa;Alvenaria;Telha;6.0;3.0;150.0;Sim;1.0;Sim;394.0;PB
2015;25000438;2.0;Casa;Alvenaria;Telha;5.0;2.0;150.0;Sim;1.0;Sim;519.0;PB
2015;25000438;6.0;Casa;Alvenaria;Telha;6.0;3.0;180.0;Sim;2.0;Sim;327.0;PB
2015;25000438;4.0;Casa;Alvenaria;Telha;5.0;3.0;100.0;Sim;1.0;Sim;379.0;PB
2015;25000438;4.0;Casa;Alvenaria;Telha;6.0;2.0;120.0;Sim;1.0;Sim;368.0;PB
2015;25000438;2.0;Casa;Alvenaria;Telha;5.0;1.0;100.0;Sim;1.0;Sim;519.0;PB
2015;25000454;4.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;431.0;PB
2015;25000454;1.0;Casa;Alvenaria;Telha;5.0;1.0;350.0;Sim;1.0;Sim;2000.0;PB
2015;25000454;3.0;Casa;Alvenaria;Telha;4.0;2.0;300.0;Sim;1.0;Sim;720.0;PB
2015;25000454;3.0;Casa;Alvenaria;Laje;5.0;1.0;300.0;Sim;1.0;Sim;316.0;PB
2015;25000489;3.0;Casa;Alvenaria;Telha;7.0;2.0;300.0;Sim;1.0;Sim;166.0;PB
2015;25000489;2.0;Casa;Alvenaria;Telha;2.0;1.0;70.0;Nao;1.0;Sim;90.0;PB
2015;25000489;5.0;Casa;Alvenaria;Telha;6.0;3.0;200.0;Sim;1.0;Sim;157.0;PB
2015;25000489;3.0;Casa;Alvenaria;Telha;7.0;3.0;170.0;Sim;2.0;Sim;325.0;PB
2015;25000489;4.0;Casa;Alvenaria;Laje;7.0;2.0;250.0;Sim;1.0;Sim;148.0;PB
2015;25000497;3.0;Casa;Alvenaria;Telha;6.0;2.0;200.0;Sim;1.0;Sim;128.0;PB
2015;25000497;2.0;Casa;Alvenaria;Telha;6.0;1.0;180.0;Sim;1.0;Sim;420.0;PB
2015;25000497;3.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;1.0;Sim;788.0;PB
2015;25000497;1.0;Casa;Alvenaria;Telha;4.0;1.0;400.0;Sim;1.0;Sim;988.0;PB
2015;25000497;2.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;394.0;PB
2015;25000500;4.0;Casa;Alvenaria;Telha;10.0;3.0;800.0;Sim;3.0;Sim;866.0;PB
2015;25000500;1.0;Casa;Alvenaria;Telha;7.0;1.0;600.0;Sim;2.0;Sim;900.0;PB
2015;25000500;3.0;Apartamento;Alvenaria;Laje;7.0;2.0;700.0;Sim;2.0;Sim;1000.0;PB
2015;25000500;2.0;Casa;Alvenaria;Telha;6.0;1.0;600.0;Sim;1.0;Sim;1894.0;PB
2015;25000500;3.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;2.0;Sim;525.0;PB
2015;25000519;2.0;Casa;Alvenaria;Telha;6.0;1.0;400.0;Sim;1.0;Sim;594.0;PB
2015;25000519;4.0;Casa;Alvenaria;Telha;5.0;3.0;260.0;Sim;1.0;Sim;607.0;PB
2015;25000519;2.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;1595.0;PB
2015;25000527;5.0;Casa;Alvenaria;Telha;5.0;2.0;150.0;Sim;1.0;Sim;183.0;PB
2015;25000543;2.0;Casa;Alvenaria;Telha;7.0;1.0;200.0;Sim;1.0;Sim;394.0;PB
2015;25000543;3.0;Casa;Alvenaria;Telha;9.0;1.0;400.0;Sim;2.0;Sim;1000.0;PB
2015;25000543;2.0;Casa;Alvenaria;Telha;4.0;2.0;250.0;Sim;1.0;Sim;394.0;PB
2015;25000543;3.0;Comodo;Alvenaria;Laje;4.0;2.0;230.0;Sim;1.0;Sim;366.0;PB
2015;25000551;1.0;Casa;Alvenaria;Telha;7.0;1.0;300.0;Sim;2.0;Sim;988.0;PB
2015;25000551;4.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;2.0;Sim;524.0;PB
2015;25000551;2.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;475.0;PB
2015;25000560;1.0;Casa;Alvenaria;Telha;5.0;1.0;100.0;Sim;1.0;Sim;788.0;PB
2015;25000560;4.0;Casa;Alvenaria;Telha;5.0;2.0;100.0;Sim;1.0;Sim;100.0;PB
2015;25000560;3.0;Casa;Alvenaria;Telha;5.0;1.0;100.0;Sim;1.0;Sim;533.0;PB
2015;25000560;3.0;Casa;Alvenaria;Telha;4.0;1.0;80.0;Nao;1.0;Sim;70.0;PB
2015;25000578;2.0;Casa;Alvenaria;Telha;5.0;1.0;400.0;Sim;1.0;Sim;600.0;PB
2015;25000578;2.0;Casa;Alvenaria;Telha;4.0;1.0;130.0;Sim;1.0;Sim;674.0;PB
2015;25000578;4.0;Casa;Alvenaria;Telha;5.0;2.0;150.0;Sim;1.0;Sim;141.0;PB
2015;25000578;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;547.0;PB
2015;25000586;3.0;Casa;Alvenaria;Telha;5.0;2.0;130.0;Sim;1.0;Sim;462.0;PB
2015;25000586;4.0;Casa;Alvenaria;Telha;5.0;2.0;100.0;Sim;1.0;Sim;230.0;PB
2015;25000586;1.0;Casa;Alvenaria;Telha;3.0;1.0;100.0;Sim;1.0;Sim;250.0;PB
2015;25000608;6.0;Apartamento;Alvenaria;Laje;5.0;3.0;400.0;Sim;1.0;Sim;516.0;PB
2015;25000616;1.0;Casa;Alvenaria;Telha;2.0;1.0;300.0;Sim;1.0;Sim;2000.0;PB
2015;25000616;4.0;Apartamento;Alvenaria;Telha;5.0;2.0;900.0;Sim;1.0;Sim;800.0;PB
2015;25000616;2.0;Apartamento;Alvenaria;Laje;6.0;1.0;800.0;Sim;1.0;Sim;1500.0;PB
2015;25000616;3.0;Apartamento;Alvenaria;Laje;6.0;2.0;927.0;Sim;2.0;Sim;2466.0;PB
2015;25000616;4.0;Apartamento;Alvenaria;Laje;8.0;3.0;1600.0;Sim;2.0;Sim;850.0;PB
2015;25000616;2.0;Apartamento;Alvenaria;Laje;7.0;1.0;1300.0;Sim;2.0;Sim;3744.0;PB
2015;25000616;4.0;Apartamento;Alvenaria;Laje;8.0;3.0;1350.0;Sim;2.0;Sim;2325.0;PB
2015;25000616;2.0;Apartamento;Alvenaria;Laje;6.0;1.0;1000.0;Sim;2.0;Sim;2000.0;PB
2015;25000616;2.0;Apartamento;Alvenaria;Laje;6.0;2.0;1100.0;Sim;2.0;Sim;250.0;PB
2015;25000616;2.0;Casa;Alvenaria;Telha;8.0;1.0;600.0;Sim;2.0;Sim;1850.0;PB
2015;25000624;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;2.0;Sim;450.0;PB
2015;25000624;3.0;Casa;Alvenaria;Zinco;3.0;1.0;300.0;Sim;1.0;Sim;100.0;PB
2015;25000624;3.0;Apartamento;Alvenaria;Laje;5.0;2.0;300.0;Sim;1.0;Sim;686.0;PB
2015;25000624;6.0;Casa;Alvenaria;Telha;3.0;1.0;100.0;Sim;1.0;Sim;184.0;PB
2015;25000624;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;788.0;PB
2015;25000632;1.0;Casa;Alvenaria;Telha;8.0;1.0;1000.0;Sim;2.0;Sim;2000.0;PB
2015;25000632;4.0;Casa;Alvenaria;Telha;9.0;3.0;800.0;Sim;3.0;Sim;1447.0;PB
2015;25000640;1.0;Casa;Alvenaria;Telha;5.0;1.0;380.0;Sim;1.0;Sim;788.0;PB
2015;25000640;1.0;Apartamento;Alvenaria;Laje;4.0;1.0;550.0;Sim;1.0;Sim;1500.0;PB
2015;25000640;2.0;Apartamento;Alvenaria;Laje;3.0;1.0;550.0;Sim;1.0;Sim;891.0;PB
2015;25000640;2.0;Casa;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;890.0;PB
2015;25000640;7.0;Casa;Alvenaria;Telha;13.0;4.0;1200.0;Sim;3.0;Sim;1278.0;PB
2015;25000640;5.0;Apartamento;Alvenaria;Telha;8.0;3.0;750.0;Sim;2.0;Sim;592.0;PB
2015;25000659;1.0;Comodo;Alvenaria;Laje;4.0;1.0;350.0;Sim;1.0;Sim;724.0;PB
2015;25000659;1.0;Apartamento;Alvenaria;Telha;3.0;1.0;400.0;Sim;1.0;Sim;946.0;PB
2015;25000659;2.0;Casa;Alvenaria;Telha;5.0;1.0;600.0;Sim;1.0;Sim;2250.0;PB
2015;25000659;5.0;Casa;Alvenaria;Telha;9.0;3.0;350.0;Sim;2.0;Sim;200.0;PB
2015;25000659;2.0;Apartamento;Alvenaria;Laje;7.0;1.0;850.0;Sim;2.0;Sim;3150.0;PB
2015;25000667;3.0;Casa;Alvenaria;Telha;6.0;2.0;400.0;Sim;1.0;Sim;330.0;PB
2015;25000667;3.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;1100.0;PB
2015;25000675;4.0;Casa;Alvenaria;Telha;5.0;2.0;280.0;Sim;1.0;Sim;267.0;PB
2015;25000675;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;433.0;PB
2015;25000683;7.0;Casa;Alvenaria;Telha;5.0;3.0;480.0;Sim;1.0;Sim;445.0;PB
2015;25000691;3.0;Apartamento;Alvenaria;Laje;8.0;2.0;500.0;Sim;3.0;Sim;1612.0;PB
2015;25000691;4.0;Apartamento;Alvenaria;Laje;7.0;3.0;600.0;Sim;2.0;Sim;3000.0;PB
2015;25000691;3.0;Apartamento;Alvenaria;Laje;8.0;2.0;800.0;Sim;3.0;Sim;1833.0;PB
2015;25000691;2.0;Apartamento;Alvenaria;Laje;8.0;1.0;650.0;Sim;3.0;Sim;2050.0;PB
2015;25000691;2.0;Apartamento;Alvenaria;Laje;6.0;2.0;900.0;Sim;3.0;Sim;3900.0;PB
2015;25000705;2.0;Apartamento;Alvenaria;Laje;5.0;2.0;600.0;Sim;1.0;Sim;500.0;PB
2015;25000705;3.0;Apartamento;Alvenaria;Laje;5.0;1.0;600.0;Sim;1.0;Sim;900.0;PB
2015;25000705;3.0;Apartamento;Alvenaria;Telha;5.0;2.0;500.0;Sim;1.0;Sim;696.0;PB
2015;25000713;1.0;Casa;Alvenaria;Telha;6.0;1.0;470.0;Sim;1.0;Sim;2868.0;PB
2015;25000713;2.0;Casa;Alvenaria;Telha;5.0;1.0;550.0;Sim;1.0;Sim;750.0;PB
2015;25000721;2.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;2.0;Sim;788.0;PB
2015;25000721;3.0;Casa;Alvenaria;Telha;5.0;1.0;220.0;Sim;1.0;Sim;260.0;PB
2015;25000730;4.0;Casa;Alvenaria;Telha;3.0;2.0;150.0;Sim;1.0;Sim;212.0;PB
2015;25000730;5.0;Casa;Alvenaria;Telha;5.0;2.0;150.0;Sim;1.0;Sim;157.0;PB
2015;25000730;2.0;Casa;Alvenaria;Telha;3.0;1.0;100.0;Sim;1.0;Sim;0.0;PB
2015;25000730;1.0;Casa;Alvenaria;Telha;4.0;1.0;80.0;Sim;1.0;Sim;80.0;PB
2015;25000748;4.0;Apartamento;Alvenaria;Laje;9.0;3.0;1650.0;Sim;3.0;Sim;6500.0;PB
2015;25000748;1.0;Casa;Alvenaria;Telha;5.0;1.0;750.0;Sim;1.0;Sim;4000.0;PB
2015;25000748;2.0;Apartamento;Alvenaria;Laje;8.0;1.0;1100.0;Sim;3.0;Sim;5000.0;PB
2015;25000756;1.0;Casa;Alvenaria;Telha;2.0;1.0;200.0;Sim;1.0;Sim;600.0;PB
2015;25000756;2.0;Casa;Alvenaria;Telha;6.0;1.0;300.0;Sim;2.0;Sim;1694.0;PB
2015;25000756;4.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;0.0;PB
2015;25000764;2.0;Casa;Alvenaria;Telha;2.0;1.0;380.0;Sim;1.0;Sim;394.0;PB
2015;25000764;1.0;Casa;Alvenaria;Telha;8.0;1.0;1250.0;Sim;2.0;Sim;3800.0;PB
2015;25000764;3.0;Apartamento;Alvenaria;Laje;9.0;2.0;800.0;Sim;2.0;Sim;1333.0;PB
2015;25000772;5.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;157.0;PB
2015;25000772;5.0;Casa;Alvenaria;Telha;6.0;3.0;350.0;Sim;1.0;Sim;199.0;PB
2015;25000780;3.0;Apartamento;Alvenaria;Laje;6.0;2.0;1250.0;Sim;2.0;Sim;600.0;PB
2015;25000780;1.0;Apartamento;Alvenaria;Laje;8.0;1.0;1350.0;Sim;3.0;Sim;18000.0;PB
2015;25000799;4.0;Casa;Alvenaria;Telha;5.0;2.0;100.0;Sim;1.0;Sim;375.0;PB
2015;25000799;3.0;Casa;Alvenaria;Telha;5.0;2.0;250.0;Sim;1.0;Sim;183.0;PB
2015;25000799;6.0;Casa;Alvenaria;Laje;8.0;3.0;500.0;Sim;2.0;Sim;631.0;PB
2015;25000799;3.0;Comodo;Alvenaria;Telha;2.0;1.0;150.0;Sim;1.0;Sim;409.0;PB
2015;25000799;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;434.0;PB
2015;25000802;1.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;788.0;PB
2015;25000802;3.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;1.0;Sim;500.0;PB
2015;25000802;3.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;650.0;PB
2015;25000802;3.0;Casa;Alvenaria;Telha;4.0;1.0;200.0;Sim;1.0;Sim;333.0;PB
2015;25000810;4.0;Casa;Alvenaria;Laje;5.0;2.0;600.0;Sim;1.0;Sim;1035.0;PB
2015;25000810;1.0;Apartamento;Alvenaria;Laje;4.0;1.0;1000.0;Sim;1.0;Sim;3000.0;PB
2015;25000810;1.0;Apartamento;Alvenaria;Laje;7.0;1.0;950.0;Sim;2.0;Sim;2500.0;PB
2015;25000810;5.0;Apartamento;Alvenaria;Laje;7.0;2.0;850.0;Sim;2.0;Sim;400.0;PB
2015;25000810;3.0;Casa;Alvenaria;Telha;11.0;2.0;1500.0;Sim;3.0;Sim;3400.0;PB
2015;25000810;2.0;Casa;Alvenaria;Telha;7.0;2.0;1300.0;Sim;2.0;Sim;5000.0;PB
2015;25000810;3.0;Casa;Alvenaria;Telha;8.0;3.0;1500.0;Sim;4.0;Sim;5000.0;PB
2015;25000829;1.0;Casa;Alvenaria;Telha;7.0;1.0;350.0;Sim;2.0;Sim;1500.0;PB
2015;25000829;2.0;Casa;Alvenaria;Telha;5.0;2.0;300.0;Sim;1.0;Sim;788.0;PB
2015;25000845;2.0;Apartamento;Alvenaria;Laje;8.0;1.0;1250.0;Sim;2.0;Sim;2850.0;PB
2015;25000845;1.0;Apartamento;Alvenaria;Laje;10.0;1.0;1250.0;Sim;3.0;Sim;5000.0;PB
2015;25000845;1.0;Apartamento;Alvenaria;Laje;7.0;1.0;850.0;Sim;2.0;Sim;3800.0;PB
2015;25000853;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;200.0;PB
2015;25000853;3.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;462.0;PB
2015;25000861;4.0;Apartamento;Alvenaria;Laje;5.0;2.0;550.0;Sim;1.0;Sim;1525.0;PB
2015;25000861;4.0;Apartamento;Alvenaria;Laje;6.0;2.0;800.0;Sim;2.0;Sim;750.0;PB
2015;25000861;2.0;Casa;Alvenaria;Telha;6.0;2.0;650.0;Sim;1.0;Sim;1794.0;PB
2015;25000870;3.0;Casa;Alvenaria;Telha;5.0;2.0;450.0;Sim;1.0;Sim;333.0;PB
2015;25000870;3.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;788.0;PB
2015;25000870;6.0;Casa;Alvenaria;Telha;5.0;2.0;350.0;Sim;1.0;Sim;181.0;PB
2015;25000870;3.0;Apartamento;Alvenaria;Telha;4.0;1.0;320.0;Sim;1.0;Sim;600.0;PB
2015;25000870;5.0;Casa;Alvenaria;Telha;6.0;2.0;380.0;Sim;1.0;Sim;352.0;PB
2015;25000870;1.0;Casa;Alvenaria;Telha;3.0;1.0;170.0;Sim;1.0;Sim;788.0;PB
2015;25000870;4.0;Casa;Alvenaria;Telha;7.0;3.0;400.0;Sim;2.0;Sim;897.0;PB
2015;25000870;3.0;Casa;Alvenaria;Telha;8.0;2.0;850.0;Sim;3.0;Sim;1533.0;PB
2015;25000870;2.0;Casa;Alvenaria;Telha;5.0;1.0;250.0;Sim;1.0;Sim;588.0;PB
2015;25000870;1.0;Casa;Alvenaria;Telha;6.0;1.0;250.0;Sim;1.0;Sim;1200.0;PB
2015;25000888;3.0;Casa;Alvenaria;Telha;8.0;1.0;300.0;Sim;1.0;Sim;628.0;PB
2015;25000888;2.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;450.0;PB
2015;25000896;2.0;Casa;Alvenaria;Telha;6.0;1.0;250.0;Nao;1.0;Sim;1000.0;PB
2015;25000896;2.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;394.0;PB
2015;25000900;2.0;Casa;Alvenaria;Telha;5.0;1.0;300.0;Sim;1.0;Sim;650.0;PB
2015;25000918;5.0;Casa;Alvenaria;Telha;6.0;2.0;180.0;Sim;1.0;Sim;323.0;PB
2015;25000918;3.0;Casa;Alvenaria;Telha;7.0;1.0;300.0;Sim;1.0;Sim;762.0;PB
2015;25000918;4.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;2.0;Sim;133.0;PB
2015;25000918;3.0;Casa;Alvenaria;Telha;6.0;2.0;180.0;Sim;1.0;Sim;37.0;PB
2015;25000934;2.0;Casa;Alvenaria;Telha;6.0;1.0;80.0;Sim;1.0;Sim;544.0;PB
2015;25000934;2.0;Casa;Alvenaria;Telha;5.0;1.0;100.0;Sim;1.0;Sim;826.0;PB
2015;25000950;3.0;Casa;Alvenaria;Telha;6.0;2.0;100.0;Sim;1.0;Sim;305.0;PB
2015;25000950;1.0;Casa;Alvenaria;Telha;6.0;1.0;80.0;Sim;1.0;Sim;350.0;PB
2015;25000950;5.0;Casa;Alvenaria;Telha;5.0;3.0;60.0;Sim;1.0;Sim;59.0;PB
2015;25000950;3.0;Casa;Alvenaria;Telha;7.0;1.0;100.0;Sim;1.0;Sim;652.0;PB
2015;25000969;4.0;Casa;Alvenaria;Telha;6.0;2.0;80.0;Sim;1.0;Sim;74.0;PB
2015;25000969;7.0;Casa;Alvenaria;Telha;6.0;3.0;70.0;Sim;1.0;Sim;58.0;PB
2015;25000969;3.0;Casa;Alvenaria;Telha;5.0;1.0;100.0;Sim;1.0;Sim;270.0;PB
2015;25000969;4.0;Casa;Alvenaria;Telha;5.0;2.0;100.0;Sim;1.0;Sim;284.0;PB
2015;25000985;1.0;Apartamento;Alvenaria;Laje;2.0;1.0;250.0;Sim;1.0;Sim;1500.0;PB
2015;25000985;3.0;Casa;Alvenaria;Telha;4.0;1.0;350.0;Sim;1.0;Sim;262.0;PB
2015;25000985;4.0;Casa;Alvenaria;Telha;4.0;1.0;250.0;Sim;1.0;Sim;107.0;PB
2015;25000985;2.0;Casa;Alvenaria;Telha;4.0;1.0;300.0;Sim;1.0;Sim;694.0;PB
2015;25000993;3.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;552.0;PB
2015;25000993;2.0;Casa;Alvenaria;Telha;4.0;1.0;150.0;Sim;1.0;Sim;0.0;PB
2015;25000993;3.0;Casa;Alvenaria;Telha;5.0;1.0;200.0;Sim;1.0;Sim;138.0;PB
2015;25000993;1.0;Casa;Alvenaria;Laje;5.0;1.0;150.0;Sim;1.0;Sim;788.0;PB
2015;25000993;4.0;Casa;Alvenaria;Telha;5.0;2.0;210.0;Sim;1.0;Sim;425.0;PB
2015;25000993;3.0;Casa;Alvenaria;Telha;6.0;2.0;500.0;Sim;1.0;Sim;1146.0;PB
2015;25000993;4.0;Casa;Alvenaria;Telha;5.0;2.0;400.0;Sim;1.0;Sim;197.0;PB
2015;25001000;2.0;Casa;Alvenaria;Telha;7.0;1.0;250.0;Sim;2.0;Sim;500.0;PB
2015;25001000;4.0;Casa;Alvenaria;Telha;5.0;2.0;200.0;Sim;1.0;Sim;133.0;PB
2015;25001019;1.0;Casa;Alvenaria;Telha;6.0;1.0;250.0;Sim;1.0;Sim;788.0;PB
2015;25001019;4.0;Casa;Alvenaria;Telha;7.0;2.0;350.0;Sim;1.0;Sim;925.0;PB
2015;25001019;1.0;Casa;Alvenaria;Telha;4.0;1.0;180.0;Sim;1.0;Sim;1288.0;PB
2015;25001019;3.0;Casa;Alvenaria;Telha;4.0;1.0;170.0;Sim;1.0;Sim;286.0;PB
